"1_book" "10_book" "11_book" "12_book" "13_book" "14_book" "15_book" "16_book" "17_book" "18_book" "19_book" "2_book" "20_book" "21_book" "22_book" "23_book" "24_book" "25_book" "26_book" "27_book" "28_book" "29_book" "3_book" "30_book" "31_book" "32_book" "33_book" "34_book" "35_book" "36_book" "37_book" "38_book" "39_book" "4_book" "40_book" "41_book" "42_book" "43_book" "44_book" "45_book" "46_book" "47_book" "48_book" "49_book" "5_book" "50_book" "51_book" "52_book" "53_book" "54_book" "55_book" "56_book" "57_book" "58_book" "59_book" "6_book" "60_book" "61_book" "62_book" "63_book" "64_book" "65_book" "66_book" "7_book" "8_book" "9_book" "b_book"
"cover" 0 0 0.0123533045089561 0 0 0.00775013562737348 0 0.0095383441434567 0 0.0273747604708459 0.0114900266568618 0.0186474390850323 0.00661157024793388 0 0 0.0191032393635892 0.0094683520333286 0 0.0356252226576416 0 0.0193124758594052 0 0.0167855644146034 0 0.154559505409583 0 0.0641848523748395 0 0.138888888888889 0 0 0 0.0578368999421631 0.0187318535169055 0 0.00670331143584931 0.0038933229511388 0 0 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0.0434404865334492 0 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"exceeding" 0.00787649653434152 0.019442959218393 0.0082355363393041 0 0.00992802184164805 0.0232504068821204 0.0135556459265284 0 0 0 0.00459601066274474 0.00932371954251616 0.0132231404958678 0.017860332202179 0 0 0 0 0.0101786350450405 0.0427899015832264 0 0 0 0 0 0.152322924600152 0 0 0 0 0 0 0 0.00312197558615092 0.0426621160409556 0.0268132457433972 0.00778664590227759 0 0.00412422155318184 0.0105474106106951 0 0.0486381322957198 0 0.0977198697068404 0 0 0 0.0544365813826892 0 0 0 0 0 0 0 0 0.0413393964448119 0.0648929266709929 0 0 0 0.158982511923688 0.0164744645799012 0 0 0.00805477245267821 0
"forsaken" 0.00262549884478051 0 0.0164710726786082 0.00428798078984606 0 0.0387506781368674 0.0271112918530568 0.0095383441434567 0 0.0109499041883384 0.00919202132548948 0 0 0 0 0.0436645471167754 0.0402404961416465 0 0.00763397628378035 0 0 0 0 0 0 0 0 0 0 0.0625782227784731 0 0 0 0 0.00426621160409556 0.00670331143584931 0 0 0 0 0 0.0162127107652399 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0 0.00805477245267821 0
"galilee" 0 0 0.00411776816965205 0.00428798078984606 0.00496401092082403 0 0 0 0 0 0 0 0 0 0 0.00272903419479846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.068259385665529 0.0804397372301917 0.0545065213159432 0.0892810251562418 0.0206211077659092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0107043459644616 0 0 0 0 0 0 0 0 0 0 0
"sitting" 0.00262549884478051 0.00972147960919652 0.0164710726786082 0.0257278847390764 0 0.0116252034410602 0 0.0095383441434567 0.0526131182041389 0 0 0 0 0 0 0.00545806838959692 0.0142025280499929 0.0292312189418299 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0.0341296928327645 0.0603298029226438 0.0272532606579716 0.0157554750275721 0.00824844310636367 0 0.0212652844231792 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329489291598023 0.00530785562632696 0 0.0120821586790173 0
"watch" 0.00262549884478051 0.00972147960919652 0 0.0128639423695382 0.00992802184164805 0 0.0135556459265284 0.0572300648607402 0 0.0218998083766767 0.0114900266568618 0.00310790651417205 0.0198347107438017 0 0 0.00545806838959692 0.0189367040666572 0 0 0 0.0193124758594052 0 0 0 0 0 0 0.0811688311688312 0.0694444444444444 0 0 0 0 0 0.0298634812286689 0.0536264914867945 0.0116799688534164 0 0.00412422155318184 0 0.0106326422115896 0 0 0 0 0 0 0.0544365813826892 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0.00823723228995058 0.0106157112526539 0 0.0161095449053564 0
"worthy" 0.00262549884478051 0.00972147960919652 0.0123533045089561 0 0 0 0 0 0 0 0.00229800533137237 0 0.0132231404958678 0 0 0 0.0047341760166643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0511945392491468 0.0134066228716986 0.0428265524625268 0.00525182500919069 0.0288695508722729 0.0210948212213901 0 0 0 0 0.0143102461362335 0.0448229493500672 0 0 0.19047619047619 0.219202104340202 0 0 0 0.042674253200569 0 0 0 0 0 0 0 0 0.057660626029654 0 0.0396353547364249 0.00402738622633911 0
"beth-el" 0.0315059861373661 0 0.0411776816965205 0.0428798078984606 0.00496401092082403 0.00387506781368674 0.0135556459265284 0.0190766882869134 0 0 0 0 0 0 0 0 0.00236708800833215 0 0 0 0.0386249517188103 0 0 0.168147970213788 0 0 0 0 0 0 0 0.0158177791838026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0428173838578463 0 0 0 0 0 0 0 0.0477707006369427 0 0.0161095449053564 0
"blessing" 0.0315059861373661 0.00486073980459826 0 0 0 0 0 0.0190766882869134 0 0.00547495209416918 0.0114900266568618 0.00310790651417205 0.0264462809917355 0 0 0.00818710258439538 0 0 0.00763397628378035 0 0 0.0504540867810293 0.00419639110365086 0 0 0 0 0 0 0 0 0.0158177791838026 0.0578368999421631 0 0 0 0.00778664590227759 0 0 0.0316422318320852 0.0106326422115896 0 0.0319897632757518 0.0325732899022801 0.046508299942759 0 0 0 0 0 0 0 0 0.042674253200569 0.0434404865334492 0.0107043459644616 0.0826787928896238 0 0 0 0 0 0.0247116968698517 0.00530785562632696 0 0 0
"dan" 0.015752993068683 0.019442959218393 0.0164710726786082 0.00428798078984606 0.0148920327624721 0.0116252034410602 0 0 0 0 0 0.0124316260566882 0 0 0 0 0.0047341760166643 0 0.00763397628378035 0 0 0 0.00419639110365086 0.0240211386019697 0 0 0 0 0 0 0 0 0 0.037463707033811 0 0 0 0 0 0 0 0 0 0 0.0143102461362335 0 0 0 0 0 0 0 0 0 0 0.0428173838578463 0 0 0 0 0 0 0 0.0636942675159236 0 0.00402738622633911 0
"desolation" 0 0 0 0.00428798078984606 0 0.00387506781368674 0 0 0 0.00547495209416918 0.00229800533137237 0 0.00661157024793388 0 0 0.0245613077531861 0.047341760166643 0 0.0356252226576416 0 0.0386249517188103 0.0504540867810293 0.0125891733109526 0 0 0 0.0320924261874198 0 0 0.438047559449312 0 0 0.0578368999421631 0 0.00853242320819113 0.00670331143584931 0.00778664590227759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00535217298223079 0 0 0 0 0 0 0 0 0 0 0
"feed" 0.010501995379122 0 0.0082355363393041 0 0 0.00387506781368674 0 0 0 0.0109499041883384 0.00689401599411711 0.00621581302834411 0.0132231404958678 0 0.112065745237206 0.0300193761427831 0.0189367040666572 0.0292312189418299 0.0254465876126012 0 0.0579374275782155 0 0 0 0 0.0761614623000762 0.0962772785622593 0 0 0.125156445556946 0 0.0474533375514078 0 0 0 0 0.0038933229511388 0.0105036500183814 0.00412422155318184 0.0105474106106951 0.0106326422115896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.158982511923688 0 0 0 0.00402738622633911 0
"loins" 0.00787649653434152 0.00486073980459826 0.0247066090179123 0.0128639423695382 0 0.00775013562737348 0 0 0 0.0328497125650151 0.00689401599411711 0.00932371954251616 0.00661157024793388 0 0 0.0163742051687908 0.016569616058325 0 0.022901928851341 0.0171159606332905 0 0 0.0209819555182543 0.0240211386019697 0 0 0 0.162337662337662 0 0 0 0 0 0 0.00426621160409556 0.00670331143584931 0.0038933229511388 0 0.00412422155318184 0 0 0 0 0.0325732899022801 0.00357756153405839 0 0 0 0 0 0 0 0 0.0284495021337127 0 0 0.0413393964448119 0 0 0 0 0 0 0 0 0 0
"nevertheless" 0 0.00486073980459826 0.0123533045089561 0.0171519231593842 0.00992802184164805 0.0271254746958072 0 0.0286150324303701 0.0175377060680463 0.00547495209416918 0.0114900266568618 0.00310790651417205 0 0.017860332202179 0 0 0.00236708800833215 0 0.0127232938063006 0.0256739409499358 0 0 0.0125891733109526 0 0 0.0761614623000762 0 0 0 0 0 0 0 0.0124879023446037 0.00853242320819113 0 0.019466614755694 0.0157554750275721 0 0.0105474106106951 0.0212652844231792 0.0162127107652399 0 0.0325732899022801 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0.0107043459644616 0 0 0 0 0 0 0.00823723228995058 0.00530785562632696 0 0.00805477245267821 0
"noise" 0 0 0.0082355363393041 0.0171519231593842 0 0.00387506781368674 0.0406669377795852 0 0 0.0109499041883384 0.0206820479823513 0.00932371954251616 0 0 0 0.0272903419479846 0.0213037920749893 0.0292312189418299 0.0279912463738613 0 0 0.100908173562059 0 0.0240211386019697 0 0 0.0320924261874198 0.162337662337662 0 0.0625782227784731 0 0.0158177791838026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0.00530785562632696 0 0.0161095449053564 0
"pour" 0 0 0.00411776816965205 0.0128639423695382 0 0 0 0 0 0.0164248562825075 0.0114900266568618 0.0186474390850323 0.00661157024793388 0 0 0.00818710258439538 0.0213037920749893 0.0292312189418299 0.0203572700900809 0 0.0386249517188103 0.100908173562059 0.0461603021401595 0 0 0 0.0320924261874198 0 0 0.0625782227784731 0 0.0158177791838026 0.0578368999421631 0.00936592675845275 0 0 0 0 0.00824844310636367 0 0 0 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00823723228995058 0.00530785562632696 0 0 0
"rent" 0.00787649653434152 0.0291644388275896 0.0288243771875643 0.0471677886883067 0 0.0116252034410602 0.0271112918530568 0 0.0175377060680463 0.0164248562825075 0.00229800533137237 0.00621581302834411 0 0 0 0.00818710258439538 0.0047341760166643 0 0 0 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0.0170648464163823 0.0335165571792466 0.0038933229511388 0.00525182500919069 0.00824844310636367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0160565189466924 0 0 0 0 0 0 0 0.0159235668789809 0 0.0161095449053564 0
"scattered" 0.00525099768956102 0.00486073980459826 0.00411776816965205 0.00428798078984606 0 0.00387506781368674 0 0 0.0175377060680463 0.0164248562825075 0.0206820479823513 0.00310790651417205 0 0 0 0.00545806838959692 0.016569616058325 0.0292312189418299 0.0407145401801618 0 0 0.0504540867810293 0 0 0 0 0 0.0811688311688312 0.0694444444444444 0 0 0.0632711167352104 0 0.00312197558615092 0.00853242320819113 0.00670331143584931 0.0038933229511388 0.0105036500183814 0.0164968862127273 0 0 0.0162127107652399 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0120821586790173 0
"taught" 0 0 0 0.00428798078984606 0 0.0116252034410602 0 0.0095383441434567 0 0 0.00459601066274474 0 0.0198347107438017 0.017860332202179 0 0.0191032393635892 0.0142025280499929 0 0.00254465876126011 0 0.0579374275782155 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0170648464163823 0.0603298029226438 0.0155732918045552 0.0367627750643349 0.0206211077659092 0 0 0 0.0639795265515035 0.0325732899022801 0.00715512306811677 0 0.0500250125062531 0.0544365813826892 0.0952380952380952 0.0438404208680403 0 0 0 0 0 0 0 0 0.040290088638195 0 0 0 0.00823723228995058 0.00530785562632696 0 0 0
"white" 0.0131274942239025 0 0 0.00428798078984606 0 0 0 0 0.0526131182041389 0.00547495209416918 0 0.00621581302834411 0 0.017860332202179 0.0373552484124019 0.00545806838959692 0 0 0.00254465876126011 0.0256739409499358 0 0.0504540867810293 0.0671422576584138 0 0 0 0 0 0 0 0 0.0474533375514078 0 0.00312197558615092 0.0127986348122867 0.0134066228716986 0.0038933229511388 0.0105036500183814 0.00412422155318184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14827018121911 0.00530785562632696 0 0 0
"cease" 0.00262549884478051 0 0 0 0 0.00387506781368674 0.0406669377795852 0.0190766882869134 0 0.0164248562825075 0.00919202132548948 0.00310790651417205 0.0264462809917355 0.017860332202179 0 0.0191032393635892 0.0189367040666572 0.0292312189418299 0.0330805638963815 0.0171159606332905 0.0386249517188103 0 0.00419639110365086 0.0240211386019697 0 0 0 0 0 0 0 0 0 0.00624395117230183 0 0 0 0 0.00412422155318184 0 0.0106326422115896 0 0 0.0325732899022801 0.00715512306811677 0 0.0500250125062531 0 0 0 0 0 0 0 0 0.00535217298223079 0 0.0648929266709929 0 0 0 0 0 0.0106157112526539 0 0.00402738622633911 0
"company" 0.0210039907582441 0 0 0.0128639423695382 0 0.00775013562737348 0 0.0095383441434567 0 0.0164248562825075 0.00919202132548948 0 0.0198347107438017 0 0 0 0.0047341760166643 0 0.0356252226576416 0 0.0193124758594052 0 0 0 0 0 0 0 0 0 0 0 0 0.0280977802753582 0 0 0.0155732918045552 0 0.0164968862127273 0.0105474106106951 0.0212652844231792 0 0 0 0 0 0 0 0.0952380952380952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0106157112526539 0 0.0161095449053564 0
"crown" 0.00262549884478051 0.0145822194137948 0 0.00428798078984606 0.00496401092082403 0.00387506781368674 0 0 0.0701508242721852 0.0164248562825075 0.00689401599411711 0.0372948781700646 0.0396694214876033 0 0.0373552484124019 0.0136451709739923 0.00710126402499645 0.0292312189418299 0.00508931752252023 0 0 0 0.00839278220730172 0 0 0 0 0 0 0 0 0.0158177791838026 0 0 0.00426621160409556 0.00670331143584931 0 0.0105036500183814 0 0 0.0106326422115896 0 0 0 0.0107326846021752 0.0448229493500672 0 0.0544365813826892 0 0 0.0623441396508728 0 0 0 0.0434404865334492 0 0.0413393964448119 0 0 0 0 0 0.0411861614497529 0 0 0 0
"deal" 0.0131274942239025 0.00486073980459826 0 0 0 0.0116252034410602 0 0 0 0.0109499041883384 0.0160860373196066 0.0124316260566882 0.0132231404958678 0 0 0.0191032393635892 0.0118354400416607 0 0.0203572700900809 0.0256739409499358 0 0 0.0125891733109526 0 0 0 0 0 0.0694444444444444 0.0625782227784731 0 0 0.173510699826489 0.00312197558615092 0 0.0134066228716986 0.0038933229511388 0 0 0 0 0.0162127107652399 0 0 0.0107326846021752 0 0 0 0 0 0 0 0 0 0 0.0107043459644616 0 0 0 0 0 0 0 0.00530785562632696 0.0396353547364249 0.00402738622633911 0
"faces" 0.00787649653434152 0.00486073980459826 0.0082355363393041 0 0.0148920327624721 0.0116252034410602 0 0.0095383441434567 0 0.0109499041883384 0.00459601066274474 0.0124316260566882 0 0 0 0.0136451709739923 0.0189367040666572 0.0292312189418299 0.0381698814189017 0.00855798031664527 0 0.0504540867810293 0.00419639110365086 0 0 0 0 0.0811688311688312 0.0694444444444444 0 0 0 0.0578368999421631 0.0124879023446037 0.00426621160409556 0 0.0038933229511388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329489291598023 0.0106157112526539 0 0 0
"killed" 0.00262549884478051 0.019442959218393 0.0082355363393041 0.00428798078984606 0.00496401092082403 0.0348756103231807 0.0135556459265284 0 0 0 0.00229800533137237 0.00310790651417205 0.00661157024793388 0 0 0 0 0 0 0 0 0 0.0209819555182543 0 0 0 0 0 0 0 0 0 0 0.00936592675845275 0.0213310580204778 0.0268132457433972 0.0272532606579716 0 0.0206211077659092 0.0210948212213901 0 0.0162127107652399 0 0 0 0 0 0.0544365813826892 0 0 0 0 0 0 0.0434404865334492 0 0 0 0 0 0 0 0.0741350906095552 0 0 0.0120821586790173 0
"neck" 0.0236294896030246 0 0 0.00857596157969212 0 0.00387506781368674 0 0.0286150324303701 0 0.0218998083766767 0.00459601066274474 0.00621581302834411 0.0330578512396694 0 0.149420993649608 0.0163742051687908 0.0260379680916536 0.0292312189418299 0.00254465876126011 0.0256739409499358 0.0193124758594052 0 0.00419639110365086 0 0 0 0 0 0.0694444444444444 0 0 0 0 0 0.00426621160409556 0.00670331143584931 0.00778664590227759 0 0.00824844310636367 0 0 0 0 0 0.0143102461362335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"observe" 0 0 0 0.00857596157969212 0.00992802184164805 0.00387506781368674 0 0.0095383441434567 0 0 0.043662101296075 0.0186474390850323 0 0 0 0 0.00236708800833215 0 0.00508931752252023 0 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0.00853242320819113 0 0 0 0.00412422155318184 0 0 0 0.0319897632757518 0 0.0822839152833429 0 0 0 0 0.0438404208680403 0 0 0 0 0 0.0107043459644616 0 0 0 0 0 0 0 0.00530785562632696 0 0 0
"ruler" 0.00525099768956102 0 0 0 0.0248200546041201 0.0232504068821204 0 0.0858450972911103 0 0 0.00919202132548948 0.00310790651417205 0.0330578512396694 0.0357206644043579 0 0.00818710258439538 0.00710126402499645 0 0 0.0342319212665811 0 0 0.00419639110365086 0 0 0 0.0320924261874198 0 0.0694444444444444 0 0 0.0158177791838026 0 0 0.00426621160409556 0.0201099343075479 0.0155732918045552 0.0210073000367628 0.024745329319091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00823723228995058 0.00530785562632696 0 0 0
"table" 0 0.0243036990229913 0.0247066090179123 0.00428798078984606 0.00496401092082403 0.0116252034410602 0 0.0095383441434567 0 0.00547495209416918 0.00919202132548948 0.055942317255097 0.00661157024793388 0 0.0373552484124019 0.00545806838959692 0 0 0.0101786350450405 0.00855798031664527 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0 0.115673799884326 0.00624395117230183 0.00426621160409556 0.00670331143584931 0.0116799688534164 0.0105036500183814 0 0.0105474106106951 0.0212652844231792 0 0 0 0 0 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0.00530785562632696 0 0.00805477245267821 0
"villages" 0.00262549884478051 0 0 0 0.0397120873665922 0 0 0.0572300648607402 0.0175377060680463 0 0.00229800533137237 0 0 0 0.0373552484124019 0.00272903419479846 0 0 0.00254465876126011 0 0 0 0.00419639110365086 0 0 0 0 0 0 0 0 0.0158177791838026 0 0.00312197558615092 0.00853242320819113 0.0268132457433972 0.0155732918045552 0 0.00412422155318184 0 0 0 0 0 0.00357756153405839 0 0 0 0 0 0 0 0 0 0 0.171269535431385 0 0 0 0 0 0 0 0 0 0.00402738622633911 0
"vineyard" 0.00262549884478051 0 0.0411776816965205 0 0 0 0 0 0 0 0 0.00932371954251616 0.0132231404958678 0 0.149420993649608 0.0272903419479846 0.00710126402499645 0 0 0 0 0 0.0167855644146034 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0.0426621160409556 0.0335165571792466 0.0272532606579716 0 0 0 0.0106326422115896 0 0 0 0.0214653692043503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cup" 0.0262549884478051 0.00486073980459826 0.00411776816965205 0 0 0.00387506781368674 0 0 0 0 0.0137880319882342 0 0.00661157024793388 0 0 0.0109161367791938 0.0142025280499929 0.0292312189418299 0.0101786350450405 0 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0.0158177791838026 0 0 0.0298634812286689 0.0335165571792466 0.019466614755694 0.00525182500919069 0 0 0.0850611376927166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0329489291598023 0 0 0 0
"feared" 0.00525099768956102 0.0145822194137948 0.0123533045089561 0.0214399039492303 0.00496401092082403 0.00387506781368674 0 0.0190766882869134 0 0.0109499041883384 0.0160860373196066 0.0155395325708603 0 0 0 0 0.0047341760166643 0 0.00254465876126011 0.00855798031664527 0 0 0 0 0 0.0761614623000762 0 0 0 0 0 0 0.173510699826489 0 0.0127986348122867 0.0335165571792466 0.019466614755694 0.00525182500919069 0.0123726646595455 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0.0160565189466924 0 0 0 0 0 0 0 0.0106157112526539 0 0.0161095449053564 0
"horns" 0.00262549884478051 0 0.0164710726786082 0 0 0.00387506781368674 0 0 0 0 0.0114900266568618 0.0310790651417205 0 0 0 0 0.00236708800833215 0 0.0101786350450405 0.094137783483098 0 0 0.0335711288292069 0.0480422772039395 0 0 0 0 0 0 0 0.0632711167352104 0 0 0 0 0 0 0 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0 0 0.0214086919289231 0 0 0 0 0 0 0.0823723228995058 0 0 0 0
"judged" 0.00262549884478051 0 0.00411776816965205 0.00428798078984606 0 0 0 0 0 0 0.00689401599411711 0.00621581302834411 0 0 0 0 0.00236708800833215 0 0.00508931752252023 0.00855798031664527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00853242320819113 0 0.00778664590227759 0.0157554750275721 0.0288695508722729 0.0210948212213901 0.0956937799043062 0 0 0 0 0 0 0 0.0952380952380952 0 0 0 0 0.0142247510668563 0.0868809730668983 0 0.0413393964448119 0 0 0 0 0 0.0494233937397035 0.0690021231422505 0.0396353547364249 0.0201369311316955 0
"ox" 0.00262549884478051 0.00486073980459826 0 0 0 0 0 0.0095383441434567 0 0.0164248562825075 0.00459601066274474 0.0652660367976131 0.0198347107438017 0 0 0.0136451709739923 0 0 0.00254465876126011 0 0 0 0.029374737725556 0 0 0 0 0 0 0 0 0 0 0.00624395117230183 0 0 0.00778664590227759 0 0 0 0.0106326422115896 0 0 0 0.0357756153405839 0 0 0 0 0.0438404208680403 0 0 0 0 0 0.00535217298223079 0 0 0 0 0 0 0 0.00530785562632696 0 0.0161095449053564 0
"thousands" 0.00525099768956102 0.00972147960919652 0 0 0.0347480764457682 0.0116252034410602 0 0 0 0 0.0137880319882342 0.0124316260566882 0 0 0 0 0.00236708800833215 0 0 0.0256739409499358 0 0 0 0 0 0 0.0962772785622593 0 0 0 0 0 0 0.0312197558615092 0 0 0.0038933229511388 0 0.00412422155318184 0 0 0 0 0 0.0178878076702919 0 0 0 0 0 0 0 0 0 0 0.0160565189466924 0 0 0 0 0 0.158982511923688 0.0164744645799012 0 0 0.0523560209424084 0
"vanity" 0 0 0 0.00428798078984606 0 0 0 0 0 0.0218998083766767 0.0229800533137237 0 0.00661157024793388 0.589390962671906 0 0.0163742051687908 0.016569616058325 0 0 0 0 0 0 0 0 0 0 0 0.0694444444444444 0 0 0.0158177791838026 0 0 0 0 0 0 0 0.0105474106106951 0 0 0 0.0325732899022801 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0648929266709929 0 0 0 0 0 0 0 0 0
"walls" 0 0 0.0288243771875643 0.00857596157969212 0.00496401092082403 0.015500271254747 0.0542225837061136 0.0190766882869134 0 0.00547495209416918 0.00919202132548948 0 0.00661157024793388 0 0.0373552484124019 0.0245613077531861 0.0260379680916536 0.0292312189418299 0.0305359051351214 0 0 0 0.00839278220730172 0 0 0 0.0320924261874198 0 0 0 0 0.0158177791838026 0 0 0 0 0 0 0 0 0 0 0 0 0.00715512306811677 0 0 0 0 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0 0 0 0 0
"worshipped" 0.00525099768956102 0.00972147960919652 0.0164710726786082 0.0128639423695382 0.00496401092082403 0.0232504068821204 0 0.0190766882869134 0 0.00547495209416918 0.00229800533137237 0.0155395325708603 0 0 0 0 0.0094683520333286 0 0 0.0171159606332905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341296928327645 0.0134066228716986 0.0038933229511388 0.0105036500183814 0.0123726646595455 0.0105474106106951 0 0 0 0 0.00715512306811677 0 0 0 0.0952380952380952 0 0 0 0 0.0142247510668563 0 0 0 0 0 0 0 0 0.0741350906095552 0.00530785562632696 0 0.0120821586790173 0
"wrote" 0 0.00972147960919652 0.0082355363393041 0.0128639423695382 0.00496401092082403 0.00775013562737348 0.0542225837061136 0 0.0701508242721852 0 0 0.00932371954251616 0 0 0 0 0.0142025280499929 0 0 0.0342319212665811 0.0193124758594052 0 0 0 0 0 0 0 0 0 0 0 0 0.00312197558615092 0 0.0134066228716986 0.00778664590227759 0.0315109500551442 0.0164968862127273 0 0.0318979266347687 0.0648508430609598 0 0.0325732899022801 0.0178878076702919 0 0 0 0 0 0 0 0 0 0 0.0160565189466924 0 0.0648929266709929 0 0.334448160535117 0.334448160535117 0 0 0 0 0.00402738622633911 0
"abimelech" 0.0603864734299517 0.00486073980459826 0 0 0.00496401092082403 0 0 0 0 0 0.00459601066274474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.207006369426752 0 0 0
"cursed" 0.0183784919134636 0.019442959218393 0.00411776816965205 0.00857596157969212 0 0 0 0.0095383441434567 0 0.0164248562825075 0.00459601066274474 0 0 0.017860332202179 0 0 0.0142025280499929 0 0 0 0 0 0.0167855644146034 0 0 0 0 0 0 0 0 0 0.173510699826489 0.00936592675845275 0.00426621160409556 0 0 0 0 0 0 0 0.0639795265515035 0 0.064396107613051 0 0 0 0 0 0 0 0 0 0 0.0107043459644616 0 0 0 0 0 0 0 0.0106157112526539 0 0.0161095449053564 0
